index,date,time,price,volume
8366,2023-01-03,15:00:00,79.64,39.0
8367,2023-01-03,15:10:00,79.08,47.0
8368,2023-01-03,15:20:00,78.85,38.0
8369,2023-01-03,15:30:00,78.76,20.0
8370,2023-01-03,15:40:00,78.87,52.0
8371,2023-01-03,15:50:00,79.21,14.0
8372,2023-01-03,16:00:00,79.23,17.0
8465,2023-01-04,09:30:00,75.8,13.0
8466,2023-01-04,09:40:00,75.8,0.0
8467,2023-01-04,09:50:00,75.73,1.0
8468,2023-01-04,10:00:00,75.61,8.0
8469,2023-01-04,10:10:00,75.27,12.0
8470,2023-01-04,10:20:00,75.55,50.0
8471,2023-01-04,10:30:00,75.51,5.0
8472,2023-01-04,10:40:00,75.37,31.0
8473,2023-01-04,10:50:00,75.23,10.0
8474,2023-01-04,11:00:00,75.37,2.0
8475,2023-01-04,11:10:00,75.29,3.0
8476,2023-01-04,11:20:00,75.29,0.0
8477,2023-01-04,11:30:00,75.15,3.0
8478,2023-01-04,11:40:00,75.16,13.0
8479,2023-01-04,11:50:00,75.21,13.0
8480,2023-01-04,12:00:00,74.82,21.0
8481,2023-01-04,12:10:00,74.95,3.0
8482,2023-01-04,12:20:00,74.65,17.0
8483,2023-01-04,12:30:00,74.65,0.0
8484,2023-01-04,12:40:00,74.69,2.0
8485,2023-01-04,12:50:00,74.7,11.0
8486,2023-01-04,13:00:00,75.01,8.0
8487,2023-01-04,13:10:00,74.97,13.0
8488,2023-01-04,13:20:00,75.46,40.0
8489,2023-01-04,13:30:00,75.27,3.0
8490,2023-01-04,13:40:00,75.31,7.0
8491,2023-01-04,13:50:00,75.05,16.0
8492,2023-01-04,14:00:00,75.28,9.0
8493,2023-01-04,14:10:00,75.15,14.0
8494,2023-01-04,14:20:00,74.93,8.0
8495,2023-01-04,14:30:00,74.75,28.0
8496,2023-01-04,14:40:00,74.29,298.0
8497,2023-01-04,14:50:00,74.36,36.0
8498,2023-01-04,15:00:00,74.22,9.0
8499,2023-01-04,15:10:00,73.82,49.0
8500,2023-01-04,15:20:00,74.13,18.0
8501,2023-01-04,15:30:00,73.93,3.0
8502,2023-01-04,15:40:00,73.75,18.0
8503,2023-01-04,15:50:00,73.54,143.0
8504,2023-01-04,16:00:00,73.79,40.0
8597,2023-01-05,09:30:00,75.0,40.0
8598,2023-01-05,09:40:00,74.78,3.0
8599,2023-01-05,09:50:00,74.94,35.0
8600,2023-01-05,10:00:00,74.97,1.0
8601,2023-01-05,10:10:00,74.97,1.0
8602,2023-01-05,10:20:00,74.9,30.0
8603,2023-01-05,10:30:00,74.97,43.0
8604,2023-01-05,10:40:00,74.93,1.0
8605,2023-01-05,10:50:00,74.88,1.0
8606,2023-01-05,11:00:00,74.55,19.0
8607,2023-01-05,11:10:00,74.74,83.0
8608,2023-01-05,11:20:00,74.71,1.0
8609,2023-01-05,11:30:00,74.78,4.0
8610,2023-01-05,11:40:00,74.74,4.0
8611,2023-01-05,11:50:00,74.65,2.0
8612,2023-01-05,12:00:00,74.56,1.0
8613,2023-01-05,12:10:00,74.56,0.0
8614,2023-01-05,12:20:00,74.76,19.0
8615,2023-01-05,12:30:00,74.62,43.0
8616,2023-01-05,12:40:00,74.62,0.0
8617,2023-01-05,12:50:00,74.62,0.0
8618,2023-01-05,13:00:00,74.59,8.0
8619,2023-01-05,13:10:00,74.5,1.0
8620,2023-01-05,13:20:00,74.52,4.0
8621,2023-01-05,13:30:00,74.56,4.0
8622,2023-01-05,13:40:00,74.18,11.0
8623,2023-01-05,13:50:00,73.78,45.0
8624,2023-01-05,14:00:00,73.42,51.0
8625,2023-01-05,14:10:00,72.91,117.0
8626,2023-01-05,14:20:00,73.37,9.0
8627,2023-01-05,14:30:00,73.51,12.0
8628,2023-01-05,14:40:00,73.35,14.0
8629,2023-01-05,14:50:00,73.52,16.0
8630,2023-01-05,15:00:00,73.41,41.0
8631,2023-01-05,15:10:00,73.29,9.0
8632,2023-01-05,15:20:00,73.51,6.0
8633,2023-01-05,15:30:00,73.78,14.0
8634,2023-01-05,15:40:00,73.74,3.0
8635,2023-01-05,15:50:00,73.67,20.0
8636,2023-01-05,16:00:00,74.21,60.0
8727,2023-01-06,09:30:00,73.88,0.0
8728,2023-01-06,09:40:00,74.09,1.0
8729,2023-01-06,09:50:00,74.48,2.0
8730,2023-01-06,10:00:00,74.48,0.0
8731,2023-01-06,10:10:00,74.62,2.0
8732,2023-01-06,10:20:00,74.62,0.0
8733,2023-01-06,10:30:00,74.43,1.0
8734,2023-01-06,10:40:00,74.51,2.0
8735,2023-01-06,10:50:00,74.51,0.0
8736,2023-01-06,11:00:00,74.33,1.0
8737,2023-01-06,11:10:00,74.33,0.0
8738,2023-01-06,11:20:00,74.03,1.0
8739,2023-01-06,11:30:00,73.89,1.0
8740,2023-01-06,11:40:00,73.71,11.0
8741,2023-01-06,11:50:00,73.71,0.0
8742,2023-01-06,12:00:00,73.9,1.0
8743,2023-01-06,12:10:00,73.63,1.0
8744,2023-01-06,12:20:00,73.67,1.0
8745,2023-01-06,12:30:00,73.71,1.0
8746,2023-01-06,12:40:00,73.6,1.0
8747,2023-01-06,12:50:00,73.6,0.0
8748,2023-01-06,13:00:00,73.83,2.0
8749,2023-01-06,13:10:00,73.93,12.0
8750,2023-01-06,13:20:00,73.88,1.0
8751,2023-01-06,13:30:00,74.2,12.0
8752,2023-01-06,13:40:00,74.77,13.0
8753,2023-01-06,13:50:00,75.26,5.0
8754,2023-01-06,14:00:00,75.42,143.0
8755,2023-01-06,14:10:00,75.37,16.0
8756,2023-01-06,14:20:00,75.19,54.0
8757,2023-01-06,14:30:00,74.89,161.0
8758,2023-01-06,14:40:00,74.37,14.0
8759,2023-01-06,14:50:00,74.25,17.0
8760,2023-01-06,15:00:00,75.1,6.0
8761,2023-01-06,15:10:00,74.97,29.0
8762,2023-01-06,15:20:00,75.04,6.0
8763,2023-01-06,15:30:00,75.52,15.0
8764,2023-01-06,15:40:00,75.31,8.0
8765,2023-01-06,15:50:00,75.25,3.0
8766,2023-01-06,16:00:00,74.92,3.0
8871,2023-01-09,09:30:00,76.41,3.0
8872,2023-01-09,09:40:00,76.49,4.0
8873,2023-01-09,09:50:00,76.6,2.0
8874,2023-01-09,10:00:00,76.65,7.0
8875,2023-01-09,10:10:00,76.47,7.0
8876,2023-01-09,10:20:00,76.55,9.0
8877,2023-01-09,10:30:00,76.35,3.0
8878,2023-01-09,10:40:00,76.32,1.0
8879,2023-01-09,10:50:00,76.43,1.0
8880,2023-01-09,11:00:00,76.43,0.0
8881,2023-01-09,11:10:00,76.43,0.0
8882,2023-01-09,11:20:00,76.43,0.0
8883,2023-01-09,11:30:00,76.43,0.0
8884,2023-01-09,11:40:00,76.43,9.0
8885,2023-01-09,11:50:00,76.36,1.0
8886,2023-01-09,12:00:00,76.4,5.0
8887,2023-01-09,12:10:00,76.51,1.0
8888,2023-01-09,12:20:00,76.52,2.0
8889,2023-01-09,12:30:00,76.71,4.0
8890,2023-01-09,12:40:00,76.64,14.0
8891,2023-01-09,12:50:00,76.64,0.0
8892,2023-01-09,13:00:00,76.39,6.0
8893,2023-01-09,13:10:00,76.44,11.0
8894,2023-01-09,13:20:00,76.56,6.0
8895,2023-01-09,13:30:00,76.43,2.0
8896,2023-01-09,13:40:00,76.36,2.0
8897,2023-01-09,13:50:00,76.27,17.0
8898,2023-01-09,14:00:00,76.17,27.0
8899,2023-01-09,14:10:00,76.0,8.0
8900,2023-01-09,14:20:00,75.96,1.0
8901,2023-01-09,14:30:00,75.78,267.0
8902,2023-01-09,14:40:00,76.36,39.0
8903,2023-01-09,14:50:00,76.73,14.0
8904,2023-01-09,15:00:00,76.73,40.0
8905,2023-01-09,15:10:00,76.48,19.0
8906,2023-01-09,15:20:00,75.84,24.0
8907,2023-01-09,15:30:00,76.03,6.0
8908,2023-01-09,15:40:00,75.99,57.0
8909,2023-01-09,15:50:00,76.21,14.0
8910,2023-01-09,16:00:00,75.65,6.0
