nterm,date,time,price,volume,prev_day_volume,total_daily_volume_prev_day,yesterday_close,flat_delta_px_prev_bar,percent_delta_px_prev_bar,flat_delta_px_close,percent_delta_px_close
1939,2022-11-07,12:40:00,90.19,85.0,110.0,6732.0,90.08,-0.1000000000000085,-0.1107542363495498,0.1099999999999994,0.1221136767317933
1940,2022-11-07,12:50:00,90.21,64.0,245.0,6732.0,90.08,0.019999999999996,0.0221754074731079,0.1299999999999954,0.1443161634102969
1941,2022-11-07,13:00:00,90.14,72.0,92.0,6732.0,90.08,-0.0699999999999931,-0.0775967187673131,0.0600000000000022,0.0666074600355265
1942,2022-11-07,13:10:00,89.91,102.0,126.0,6732.0,90.08,-0.2300000000000039,-0.2551586421122742,-0.1700000000000017,-0.1887211367673198
1943,2022-11-07,13:20:00,89.78,76.0,69.0,6732.0,90.08,-0.1299999999999954,-0.1445890334779173,-0.2999999999999971,-0.3330373001776167
1944,2022-11-07,13:30:00,89.6,109.0,168.0,6732.0,90.08,-0.1800000000000068,-0.2004900868790452,-0.480000000000004,-0.5328596802841963
1945,2022-11-07,13:40:00,89.63,163.0,82.0,6732.0,90.08,0.0300000000000011,0.0334821428571441,-0.4500000000000028,-0.499555950266433
1946,2022-11-07,13:50:00,89.37,67.0,88.0,6732.0,90.08,-0.2599999999999909,-0.2900814459444281,-0.7099999999999937,-0.7881882770870269
1947,2022-11-07,14:00:00,89.46,135.0,204.0,6732.0,90.08,0.0899999999999892,0.1007049345417804,-0.6200000000000045,-0.6882770870337529
1948,2022-11-07,14:10:00,89.39,208.0,196.0,6732.0,90.08,-0.0699999999999931,-0.0782472613458452,-0.6899999999999977,-0.7659857904085233
1949,2022-11-07,14:20:00,89.53,637.0,641.0,6732.0,90.08,0.1400000000000005,0.156617071260768,-0.5499999999999972,-0.6105683836589666
1950,2022-11-07,14:30:00,89.67,283.0,429.0,6732.0,90.08,0.1400000000000005,0.1563721657544963,-0.4099999999999966,-0.45515097690941
1951,2022-11-07,14:40:00,89.68,43.0,222.0,6732.0,90.08,0.0100000000000051,0.0111520017843259,-0.3999999999999915,-0.4440497335701504
1952,2022-11-07,14:50:00,89.54,45.0,38.0,6732.0,90.08,-0.1400000000000005,-0.1561106155218561,-0.539999999999992,-0.5994671403197069
1953,2022-11-07,15:00:00,89.63,67.0,72.0,6732.0,90.08,0.0899999999999892,0.1005137368773611,-0.4500000000000028,-0.499555950266433
1954,2022-11-07,15:10:00,89.74,45.0,184.0,6732.0,90.08,0.1099999999999994,0.122726765591877,-0.3400000000000034,-0.3774422735346396
1955,2022-11-07,15:20:00,89.73,4.0,80.0,6732.0,90.08,-0.0099999999999909,-0.011143302874962,-0.3499999999999943,-0.3885435168738836
1956,2022-11-07,15:30:00,89.69,13.0,64.0,6732.0,90.08,-0.0400000000000062,-0.0445781789813955,-0.3900000000000005,-0.4329484902309065
1957,2022-11-07,15:40:00,89.65,35.0,36.0,6732.0,90.08,-0.039999999999992,-0.0445980599843818,-0.4299999999999926,-0.4773534635879137
1958,2022-11-07,15:50:00,89.73,12.0,30.0,6732.0,90.08,0.0799999999999983,0.0892359174567744,-0.3499999999999943,-0.3885435168738836
1959,2022-11-07,16:00:00,89.63,6.0,22.0,6732.0,90.08,-0.1000000000000085,-0.111445447453481,-0.4500000000000028,-0.499555950266433
1960,2022-11-08,09:30:00,89.36,261.0,208.0,6390.0,89.63,-0.269999999999996,-0.3012384246346045,-0.269999999999996,-0.3012384246346045
1961,2022-11-08,09:40:00,89.21,255.0,143.0,6390.0,89.63,-0.1500000000000056,-0.1678603401969625,-0.4200000000000017,-0.4685931049871714
1962,2022-11-08,09:50:00,89.01,321.0,313.0,6390.0,89.63,-0.1999999999999886,-0.2241901132159944,-0.6199999999999903,-0.6917326787905728
1963,2022-11-08,10:00:00,89.16,400.0,159.0,6390.0,89.63,0.1499999999999914,0.1685203909672974,-0.4699999999999988,-0.5243779984380218
1964,2022-11-08,10:10:00,89.21,248.0,225.0,6390.0,89.63,0.0499999999999971,0.0560789591745145,-0.4200000000000017,-0.4685931049871714
1965,2022-11-08,10:20:00,89.14,322.0,148.0,6390.0,89.63,-0.0699999999999931,-0.0784665396255948,-0.4899999999999949,-0.5466919558183587
1966,2022-11-08,10:30:00,89.21,249.0,478.0,6390.0,89.63,0.0699999999999931,0.0785281579537729,-0.4200000000000017,-0.4685931049871714
1967,2022-11-08,10:40:00,89.41,165.0,189.0,6390.0,89.63,0.2000000000000028,0.2241901132160103,-0.2199999999999988,-0.2454535311837541
1968,2022-11-08,10:50:00,89.42,170.0,212.0,6390.0,89.63,0.0100000000000051,0.0111844312716755,-0.2099999999999937,-0.2342965524935777
1969,2022-11-08,11:00:00,89.25,252.0,248.0,6390.0,89.63,-0.1700000000000017,-0.1901140684410665,-0.3799999999999954,-0.4239651902264816
1970,2022-11-08,11:10:00,89.28,98.0,261.0,6390.0,89.63,0.0300000000000011,0.0336134453781525,-0.3499999999999943,-0.3904942541559682
1971,2022-11-08,11:20:00,88.72,370.0,433.0,6390.0,89.63,-0.5600000000000023,-0.6272401433691782,-0.9099999999999966,-1.01528506080553
1972,2022-11-08,11:30:00,88.61,234.0,317.0,6390.0,89.63,-0.1099999999999994,-0.1239855725879164,-1.019999999999996,-1.138011826397407
1973,2022-11-08,11:40:00,88.76,185.0,179.0,6390.0,89.63,0.1500000000000056,0.1692811195124768,-0.8699999999999903,-0.9706571460448404
1974,2022-11-08,11:50:00,88.72,242.0,102.0,6390.0,89.63,-0.0400000000000062,-0.0450653447498943,-0.9099999999999966,-1.01528506080553
1975,2022-11-08,12:00:00,88.33,288.0,101.0,6390.0,89.63,-0.3900000000000005,-0.4395852119026157,-1.2999999999999972,-1.4504072297221882
1976,2022-11-08,12:10:00,88.45,297.0,217.0,6390.0,89.63,0.1200000000000045,0.1358541831767288,-1.1799999999999926,-1.3165234854401346
1977,2022-11-08,12:20:00,88.48,209.0,94.0,6390.0,89.63,0.0300000000000011,0.0339174674957616,-1.1499999999999917,-1.2830525493696212
1978,2022-11-08,12:30:00,88.55,105.0,92.0,6390.0,89.63,0.0699999999999931,0.0791139240506252,-1.0799999999999983,-1.204953698538434
1979,2022-11-08,12:40:00,88.56,127.0,85.0,6390.0,89.63,0.0100000000000051,0.0112930547713214,-1.0699999999999932,-1.1937967198482575
1980,2022-11-08,12:50:00,88.48,98.0,64.0,6390.0,89.63,-0.0799999999999983,-0.0903342366756981,-1.1499999999999917,-1.2830525493696212
1981,2022-11-08,13:00:00,88.16,161.0,72.0,6390.0,89.63,-0.3200000000000074,-0.3616636528029016,-1.4699999999999989,-1.640075867455092
1982,2022-11-08,13:10:00,88.14,169.0,102.0,6390.0,89.63,-0.019999999999996,-0.0226860254083439,-1.4899999999999949,-1.662389824835429
1983,2022-11-08,13:20:00,87.33,668.0,76.0,6390.0,89.63,-0.8100000000000023,-0.9189925119128683,-2.299999999999997,-2.5661050987392584
1984,2022-11-08,13:30:00,87.47,415.0,109.0,6390.0,89.63,0.1400000000000005,0.1603114622695529,-2.1599999999999966,-2.409907397076868
1985,2022-11-08,13:40:00,87.35,113.0,163.0,6390.0,89.63,-0.1200000000000045,-0.1371898936778376,-2.280000000000001,-2.5437911413589216
1986,2022-11-08,13:50:00,87.33,246.0,67.0,6390.0,89.63,-0.019999999999996,-0.0228963938179691,-2.299999999999997,-2.5661050987392584
1987,2022-11-08,14:00:00,87.18,251.0,135.0,6390.0,89.63,-0.1499999999999914,-0.1717622810030819,-2.4499999999999886,-2.733459779091809
1988,2022-11-08,14:10:00,87.33,228.0,208.0,6390.0,89.63,0.1499999999999914,0.1720578114246289,-2.299999999999997,-2.5661050987392584
1989,2022-11-08,14:20:00,86.75,1133.0,637.0,6390.0,89.63,-0.5799999999999983,-0.664147486545286,-2.8799999999999955,-3.213209862769157
1990,2022-11-08,14:30:00,86.98,323.0,283.0,6390.0,89.63,0.2300000000000039,0.2651296829971227,-2.6499999999999915,-2.9565993528952266
1991,2022-11-08,14:40:00,87.05,95.0,43.0,6390.0,89.63,0.0699999999999931,0.0804782708668581,-2.5799999999999983,-2.8785005020640395
1992,2022-11-08,14:50:00,87.09,39.0,45.0,6390.0,89.63,0.0400000000000062,0.0459506031016728,-2.539999999999992,-2.833872587303349
1993,2022-11-08,15:00:00,87.17,35.0,67.0,6390.0,89.63,0.0799999999999983,0.0918589964404619,-2.4599999999999937,-2.7446167577819858
1994,2022-11-08,15:10:00,87.17,34.0,45.0,6390.0,89.63,0.0,0.0,-2.4599999999999937,-2.7446167577819858
1995,2022-11-08,15:20:00,87.22,49.0,4.0,6390.0,89.63,0.0499999999999971,0.0573591832052279,-2.4099999999999966,-2.6888318643311355
1996,2022-11-08,15:30:00,87.32,72.0,13.0,6390.0,89.63,0.0999999999999943,0.1146526026140728,-2.3100000000000023,-2.5772620774294346
1997,2022-11-08,15:40:00,87.29,70.0,35.0,6390.0,89.63,-0.0299999999999869,-0.0343563902885787,-2.339999999999989,-2.610733013499932
1998,2022-11-08,15:50:00,87.2,19.0,12.0,6390.0,89.63,-0.0900000000000034,-0.1031045938824646,-2.4299999999999926,-2.7111458217114723
1999,2022-11-08,16:00:00,87.23,86.0,6.0,6390.0,89.63,0.0300000000000011,0.0344036697247719,-2.3999999999999915,-2.67767488564096
2000,2022-11-09,09:30:00,85.5,506.0,261.0,9102.0,87.23,-1.730000000000004,-1.9832626390003485,-1.730000000000004,-1.9832626390003485
2001,2022-11-09,09:40:00,85.36,331.0,255.0,9102.0,87.23,-0.1400000000000005,-0.1637426900584802,-1.8700000000000043,-2.1437578814628044
2002,2022-11-09,09:50:00,85.29,573.0,321.0,9102.0,87.23,-0.0699999999999931,-0.0820056232427286,-1.9399999999999973,-2.2240055026940246
2003,2022-11-09,10:00:00,85.41,196.0,400.0,9102.0,87.23,0.1199999999999903,0.1406964474146914,-1.820000000000008,-2.086438152011931
2004,2022-11-09,10:10:00,85.31,166.0,248.0,9102.0,87.23,-0.0999999999999943,-0.1170823088631241,-1.9200000000000017,-2.201077610913678
2005,2022-11-09,10:20:00,85.25,149.0,322.0,9102.0,87.23,-0.0600000000000022,-0.0703317313327889,-1.980000000000004,-2.2698612862547334
2006,2022-11-09,10:30:00,84.81,792.0,249.0,9102.0,87.23,-0.4399999999999977,-0.5161290322580618,-2.4200000000000017,-2.7742749054224483
2007,2022-11-09,10:40:00,85.03,296.0,165.0,9102.0,87.23,0.2199999999999988,0.2594033722438378,-2.200000000000003,-2.522068095838591
2008,2022-11-09,10:50:00,84.75,335.0,170.0,9102.0,87.23,-0.2800000000000011,-0.3292955427496191,-2.480000000000004,-2.843058580763503
2009,2022-11-09,11:00:00,84.91,216.0,252.0,9102.0,87.23,0.1599999999999966,0.1887905604719723,-2.3200000000000074,-2.6596354465207006
2010,2022-11-09,11:10:00,84.89,203.0,98.0,9102.0,87.23,-0.019999999999996,-0.0235543516664656,-2.3400000000000034,-2.6825633383010468
2011,2022-11-09,11:20:00,85.42,340.0,370.0,9102.0,87.23,0.5300000000000011,0.6243373777830147,-1.8100000000000025,-2.074974206121749
2012,2022-11-09,11:30:00,85.0,148.0,234.0,9102.0,87.23,-0.4200000000000017,-0.4916881292437388,-2.230000000000004,-2.5564599335091183
2013,2022-11-09,11:40:00,84.77,130.0,185.0,9102.0,87.23,-0.2300000000000039,-0.2705882352941223,-2.460000000000008,-2.820130688983157
2014,2022-11-09,11:50:00,84.88,122.0,242.0,9102.0,87.23,0.1099999999999994,0.1297628878140845,-2.3500000000000085,-2.6940272841912285
2015,2022-11-09,12:00:00,84.83,185.0,288.0,9102.0,87.23,-0.0499999999999971,-0.0589066918001851,-2.4000000000000057,-2.7513470136421017
2016,2022-11-09,12:10:00,84.81,154.0,297.0,9102.0,87.23,-0.019999999999996,-0.0235765648944901,-2.4200000000000017,-2.7742749054224483
2017,2022-11-09,12:20:00,84.65,136.0,209.0,9102.0,87.23,-0.1599999999999966,-0.1886569979955153,-2.5799999999999983,-2.9576980396652504
2018,2022-11-09,12:30:00,84.76,137.0,105.0,9102.0,87.23,0.1099999999999994,0.1299468399291192,-2.469999999999999,-2.8315946348733223
2019,2022-11-09,12:40:00,84.95,224.0,127.0,9102.0,87.23,0.1899999999999977,0.2241623407267552,-2.280000000000001,-2.613779662959992
2020,2022-11-09,12:50:00,84.98,118.0,98.0,9102.0,87.23,0.0300000000000011,0.0353148911124204,-2.25,-2.5793878252894644
2021,2022-11-09,13:00:00,84.64,152.0,161.0,9102.0,87.23,-0.3400000000000034,-0.4000941397976034,-2.5900000000000034,-2.969161985555432
2022,2022-11-09,13:10:00,84.53,172.0,169.0,9102.0,87.23,-0.1099999999999994,-0.1299621928166345,-2.700000000000003,-3.0952653903473606
2023,2022-11-09,13:20:00,84.55,169.0,668.0,9102.0,87.23,0.019999999999996,0.0236602389684088,-2.680000000000007,-3.0723374985670144
2024,2022-11-09,13:30:00,84.36,175.0,415.0,9102.0,87.23,-0.1899999999999977,-0.2247191011235928,-2.8700000000000045,-3.2901524704803444
2025,2022-11-09,13:40:00,84.43,93.0,113.0,9102.0,87.23,0.0700000000000073,0.0829777145566706,-2.799999999999997,-3.209904849249108
2026,2022-11-09,13:50:00,84.31,154.0,246.0,9102.0,87.23,-0.1200000000000045,-0.1421295747956941,-2.9200000000000017,-3.347472199931218
2027,2022-11-09,14:00:00,84.36,262.0,251.0,9102.0,87.23,0.0499999999999971,0.0593049460324957,-2.8700000000000045,-3.2901524704803444
2028,2022-11-09,14:10:00,84.09,318.0,228.0,9102.0,87.23,-0.269999999999996,-0.3200568990042627,-3.140000000000001,-3.5996790095150755
2029,2022-11-09,14:20:00,83.99,1529.0,1133.0,9102.0,87.23,-0.1000000000000085,-0.1189202045427619,-3.240000000000009,-3.714318468416839
2030,2022-11-09,14:30:00,83.88,242.0,323.0,9102.0,87.23,-0.1099999999999994,-0.1309679723776633,-3.3500000000000085,-3.840421873208768
2031,2022-11-09,14:40:00,83.84,54.0,95.0,9102.0,87.23,-0.039999999999992,-0.0476871721506819,-3.390000000000001,-3.886277656769461
2032,2022-11-09,14:50:00,83.99,98.0,39.0,9102.0,87.23,0.1499999999999914,0.1789122137404478,-3.240000000000009,-3.714318468416839
2033,2022-11-09,15:00:00,83.96,16.0,35.0,9102.0,87.23,-0.0300000000000011,-0.0357185379211824,-3.2700000000000102,-3.748710306087367
2034,2022-11-09,15:10:00,83.96,44.0,34.0,9102.0,87.23,0.0,0.0,-3.2700000000000102,-3.748710306087367
2035,2022-11-09,15:20:00,83.95,61.0,49.0,9102.0,87.23,-0.0099999999999909,-0.01191043353977,-3.280000000000001,-3.760174251977532
2036,2022-11-09,15:30:00,83.94,28.0,72.0,9102.0,87.23,-0.0100000000000051,-0.0119118522930376,-3.2900000000000063,-3.771638197867713
2037,2022-11-09,15:40:00,83.76,80.0,70.0,9102.0,87.23,-0.1799999999999926,-0.2144388849177896,-3.469999999999999,-3.977989223890862
2038,2022-11-09,15:50:00,83.81,61.0,19.0,9102.0,87.23,0.0499999999999971,0.0596943648519545,-3.4200000000000017,-3.920669494439988
2039,2022-11-09,16:00:00,83.82,78.0,86.0,9102.0,87.23,0.0099999999999909,0.011931750387771,-3.410000000000011,-3.909205548549824
2040,2022-11-10,09:30:00,83.46,432.0,506.0,9243.0,83.82,-0.3599999999999994,-0.4294917680744445,-0.3599999999999994,-0.4294917680744445
2041,2022-11-10,09:40:00,83.9,227.0,331.0,9243.0,83.82,0.4400000000000119,0.5271986580397939,0.0800000000000125,0.0954426151276694
2042,2022-11-10,09:50:00,83.59,235.0,573.0,9243.0,83.82,-0.3100000000000023,-0.3694874851013138,-0.2299999999999897,-0.2743975184919945
2043,2022-11-10,10:00:00,83.64,291.0,196.0,9243.0,83.82,0.0499999999999971,0.0598157674362928,-0.1799999999999926,-0.2147458840372138
2044,2022-11-10,10:10:00,84.36,262.0,166.0,9243.0,83.82,0.7199999999999989,0.8608321377331406,0.5400000000000063,0.6442376521116754
2045,2022-11-10,10:20:00,84.47,210.0,149.0,9243.0,83.82,0.1099999999999994,0.1303935514461823,0.6500000000000057,0.7754712479121996
2046,2022-11-10,10:30:00,84.38,186.0,792.0,9243.0,83.82,-0.0900000000000034,-0.1065467029714732,0.5600000000000023,0.6680983058935843
2047,2022-11-10,10:40:00,84.37,118.0,296.0,9243.0,83.82,-0.0099999999999909,-0.0118511495614966,0.5500000000000114,0.6561679790026382
2048,2022-11-10,10:50:00,84.77,168.0,335.0,9243.0,83.82,0.3999999999999915,0.4741021690174131,0.9500000000000028,1.1333810546409009
2049,2022-11-10,11:00:00,84.78,178.0,216.0,9243.0,83.82,0.0100000000000051,0.0117966261649228,0.960000000000008,1.1453113815318636
2050,2022-11-10,11:10:00,84.57,93.0,203.0,9243.0,83.82,-0.2100000000000079,-0.247699929228601,0.75,0.894774516821761
2051,2022-11-10,11:20:00,84.92,85.0,340.0,9243.0,83.82,0.3500000000000085,0.4138583422017365,1.1000000000000083,1.3123359580052596
2052,2022-11-10,11:30:00,85.03,146.0,148.0,9243.0,83.82,0.1099999999999994,0.129533678756476,1.210000000000008,1.443569553805784
2053,2022-11-10,11:40:00,85.03,283.0,130.0,9243.0,83.82,0.0,0.0,1.210000000000008,1.443569553805784
2054,2022-11-10,11:50:00,85.37,194.0,122.0,9243.0,83.82,0.3400000000000034,0.3998588733388256,1.5500000000000114,1.8492006680983195
2055,2022-11-10,12:00:00,85.26,121.0,185.0,9243.0,83.82,-0.1099999999999994,-0.1288508843856148,1.440000000000012,1.717967072297795
2056,2022-11-10,12:10:00,84.97,103.0,154.0,9243.0,83.82,-0.2900000000000062,-0.340136054421776,1.1500000000000057,1.3719875924600402
2057,2022-11-10,12:20:00,84.82,112.0,136.0,9243.0,83.82,-0.1500000000000056,-0.1765328939625817,1.0,1.1930326890956813
2058,2022-11-10,12:30:00,84.68,134.0,137.0,9243.0,83.82,-0.1399999999999863,-0.1650554114595453,0.8600000000000136,1.0260081126223022
2059,2022-11-10,12:40:00,84.93,54.0,224.0,9243.0,83.82,0.25,0.2952290977798771,1.1100000000000136,1.3242662848962226
2060,2022-11-10,12:50:00,84.68,116.0,118.0,9243.0,83.82,-0.25,-0.2943600612268927,0.8600000000000136,1.0260081126223022
2061,2022-11-10,13:00:00,84.87,90.0,152.0,9243.0,83.82,0.1899999999999977,0.224374114312704,1.0500000000000114,1.252684323550479
2062,2022-11-10,13:10:00,85.1,53.0,172.0,9243.0,83.82,0.2299999999999897,0.2710027100270882,1.2800000000000011,1.5270818420424734
2063,2022-11-10,13:20:00,85.18,63.0,169.0,9243.0,83.82,0.0800000000000125,0.0940070505288043,1.3600000000000136,1.622524457170143
2064,2022-11-10,13:30:00,85.19,78.0,175.0,9243.0,83.82,0.0099999999999909,0.0117398450340348,1.3700000000000043,1.6344547840610888
2065,2022-11-10,13:40:00,85.29,143.0,93.0,9243.0,83.82,0.1000000000000085,0.1173846695621652,1.470000000000013,1.7537580529706671
2066,2022-11-10,13:50:00,85.23,143.0,154.0,9243.0,83.82,-0.0600000000000022,-0.070348223707354,1.4100000000000108,1.682176091624923
2067,2022-11-10,14:00:00,85.22,122.0,262.0,9243.0,83.82,-0.0100000000000051,-0.0117329578786872,1.4000000000000057,1.6702457647339606
2068,2022-11-10,14:10:00,84.96,184.0,318.0,9243.0,83.82,-0.2600000000000051,-0.3050927012438454,1.1400000000000006,1.3600572655690777
2069,2022-11-10,14:20:00,84.65,661.0,1529.0,9243.0,83.82,-0.309999999999988,-0.3648775894538466,0.8300000000000125,0.9902171319494304
2070,2022-11-10,14:30:00,84.67,155.0,242.0,9243.0,83.82,0.019999999999996,0.0236266981689261,0.8500000000000085,1.0140777857313392
2071,2022-11-10,14:40:00,84.56,38.0,54.0,9243.0,83.82,-0.1099999999999994,-0.1299161450336594,0.7400000000000091,0.882844189930815
2072,2022-11-10,14:50:00,84.56,44.0,98.0,9243.0,83.82,0.0,0.0,0.7400000000000091,0.882844189930815
2073,2022-11-10,15:00:00,84.53,46.0,16.0,9243.0,83.82,-0.0300000000000011,-0.035477767265848,0.710000000000008,0.8470532092579433
2074,2022-11-10,15:10:00,84.56,19.0,44.0,9243.0,83.82,0.0300000000000011,0.0354903584526217,0.7400000000000091,0.882844189930815
2075,2022-11-10,15:20:00,84.56,32.0,61.0,9243.0,83.82,0.0,0.0,0.7400000000000091,0.882844189930815
2076,2022-11-10,15:30:00,84.52,24.0,28.0,9243.0,83.82,-0.0400000000000062,-0.047303689687803,0.7000000000000028,0.8351228823669803
2077,2022-11-10,15:40:00,84.46,12.0,80.0,9243.0,83.82,-0.0600000000000022,-0.070989115002369,0.6400000000000006,0.7635409210212367
2078,2022-11-10,15:50:00,84.53,33.0,61.0,9243.0,83.82,0.0700000000000073,0.0828794695714035,0.710000000000008,0.8470532092579433
2079,2022-11-10,16:00:00,84.54,17.0,78.0,9243.0,83.82,0.0100000000000051,0.0118301194842128,0.7200000000000131,0.8589835361489061
2080,2022-11-11,09:30:00,87.55,317.0,432.0,5705.0,84.54,3.009999999999991,3.5604447598769706,3.009999999999991,3.5604447598769706
2081,2022-11-11,09:40:00,87.65,388.0,227.0,5705.0,84.54,0.1000000000000085,0.114220445459747,3.1099999999999994,3.678731961201797
2082,2022-11-11,09:50:00,87.36,174.0,235.0,5705.0,84.54,-0.2900000000000062,-0.3308613804905946,2.819999999999993,3.3356990773598216
2083,2022-11-11,10:00:00,87.76,361.0,291.0,5705.0,84.54,0.4000000000000057,0.4578754578754644,3.219999999999999,3.8088478826590944
2084,2022-11-11,10:10:00,87.98,201.0,262.0,5705.0,84.54,0.2199999999999988,0.2506836827711928,3.4399999999999977,4.0690797255736895
2085,2022-11-11,10:20:00,87.93,178.0,210.0,5705.0,84.54,-0.0499999999999971,-0.0568310979768096,3.390000000000001,4.009936124911285
2086,2022-11-11,10:30:00,87.78,255.0,186.0,5705.0,84.54,-0.1500000000000056,-0.1705902422381504,3.239999999999995,3.8325053229240535
2087,2022-11-11,10:40:00,87.52,187.0,118.0,5705.0,84.54,-0.2600000000000051,-0.2961950330371441,2.9799999999999898,3.524958599479524
2088,2022-11-11,10:50:00,87.42,231.0,168.0,5705.0,84.54,-0.0999999999999943,-0.1142595978062092,2.8799999999999955,3.406671398154714
2089,2022-11-11,11:00:00,87.29,212.0,178.0,5705.0,84.54,-0.1299999999999954,-0.1487073896133555,2.75,3.2528980364324576
2090,2022-11-11,11:10:00,87.22,166.0,93.0,5705.0,84.54,-0.0700000000000073,-0.080192461908589,2.6799999999999926,3.170096995505077
2091,2022-11-11,11:20:00,87.21,196.0,85.0,5705.0,84.54,-0.0100000000000051,-0.0114652602614138,2.6699999999999875,3.1582682753725897
2092,2022-11-11,11:30:00,86.81,248.0,146.0,5705.0,84.54,-0.3999999999999915,-0.458662997362678,2.269999999999996,2.685119470073333
2093,2022-11-11,11:40:00,86.77,173.0,283.0,5705.0,84.54,-0.0400000000000062,-0.0460776408247969,2.2299999999999898,2.637804589543399
